"Storage 
Area","Storage 
Sequence","Item 
Number",Item Name,Pack,On Hand Count,"Gross Case 
Weight",TIxHI,Remaining Shelf life on existing inventory,Inventory Lot Number,03/01/25-03/31/25,04/01/25-04/30/25,05/01/25-05/31/25,06/01/25-06/23/25,06/24/25-07/31/25,08/01/25-08/31/25,09/01/25-09/30/25,10/01/25-10/31/25,11/01/25-11/30/25,12/01/25-12/31/25,01/01/26-01/31/26,02/01/26-02/24/26,Total Usage,,,
8,3580,1426,SHIRT POLO NAVY 4XLARGE,EACH,,,,,,0,10,4,0,0,25,0,0,-14,0,0,0,25,,,
8,3564,1474,SHIRT POLO NAVY LARGE,EACH,,,,,,10,0,0,0,24,464,19,0,0,0,40,5,562,,,
8,3570,1473,SHIRT POLO NAVY MEDIUM,EACH,,,,,,0,0,0,0,0,427,12,12,0,0,25,27,503,,,
8,3568,1086,SHIRT POLO NAVY SMALL,EACH,,,,,,20,0,8,0,0,270,0,0,0,12,0,18,328,,,
8,3584,6903,SHIRT POLO NAVY W/PKT 4XLARGE,EACH,,,,,,0,0,4,0,0,16,0,0,0,0,0,0,20,,,
8,3566,1475,SHIRT POLO NAVY XLARGE,EACH,,,,,,0,25,3,0,0,344,21,12,0,0,0,0,405,,,
8,3548,1477,SHIRT TEE NAVY 2XLARGE,EACH,,,,,,0,20,0,0,12,118,24,0,0,0,5,0,179,,,
8,3550,1492,SHIRT TEE NAVY 3XLARGE,EACH,,,,,,4,24,0,0,10,47,3,0,0,0,0,0,88,,,
8,3552,1405,SHIRT TEE NAVY LARGE,EACH,,,,,,140,84,0,0,50,845,48,197,0,24,84,39,1511,,,
8,3558,1213,SHIRT TEE NAVY MEDIUM,EACH,,,,,,226,146,28,0,0,946,72,142,112,0,94,74,1840,,,
8,3556,1174,SHIRT TEE NAVY SMALL,EACH,,,,,,0,44,50,0,22,563,0,63,30,0,42,2,816,,,
8,3554,1433,SHIRT TEE NAVY XLARGE,EACH,,,,,,39,22,6,0,11,418,0,47,24,0,15,0,582,,,
8,6437,7112,SHIRT WORK HFS NAVY - 2XL,EACH,,,,,,0,0,0,0,0,0,0,0,-1,20,0,0,19,,,
8,6471,3119,SHIRT WORK HFS NAVY - 2XLTALL,EACH,,,,,,0,0,0,0,0,0,0,0,0,15,0,0,15,,,
8,6439,7113,SHIRT WORK HFS NAVY - 3XL,EACH,,,,,,0,0,6,0,0,0,0,0,0,0,0,0,6,,,
8,6463,3277,SHIRT WORK HFS NAVY - 3XLTALL,EACH,,,,,,0,0,0,0,0,0,0,0,0,10,0,0,10,,,
8,6447,3256,SHIRT WORK HFS NAVY - 4XLTALL,EACH,,,,,,0,0,0,0,0,0,0,0,0,10,0,0,10,,,
8,6461,7111,SHIRT WORK HFS NAVY - LARGE,EACH,,,,,,0,0,0,0,0,0,0,0,0,18,0,0,18,,,
8,6469,7110,SHIRT WORK HFS NAVY - MED,EACH,,,,,,0,0,2,0,3,2,0,0,2,0,0,0,9,,,
8,6485,7109,SHIRT WORK HFS NAVY - SMALL,EACH,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1,,,
8,6445,7115,SHIRT WORK HFS NAVY - XL,EACH,,,,,,0,0,22,0,0,8,0,0,-12,40,0,0,58,,,
8,6487,3359,SHIRT WORK HFS NAVY - XLTALL,EACH,,,,,,0,0,0,0,0,0,0,0,0,20,0,0,20,,,
8,6413,4490,SHIRTABS POLO WMNS BLK LAR,EACH,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,543,SHLFSH MUSSELS FRESH CULT LIVE,10 LB OR 192,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
19,9989,56,SHLFSH OYSTER,100 CT/BAG,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
19,9989,4462,SHLFSH OYSTER SHUCKED,220 EA/GALLON,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
37,9989,1877,SHLFSH SCALLOPS BAY,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
19,9989,4441,SHLFSH SCALLOPS SEA DRY PACK,LB,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
41,1076,3175,SHLFSH SHRIMP BRD 16-20CT,CATCH WGT/#,,,,,,12,72,144,36,0,24,60,116,48,12,22,24,570,,,
41,1600,57,SHLFSH SHRIMP BRD POPCORN,CATCH WGT/#,,,,,,300,420,116,84,254,140,610,324,0,0,204,408,2860,,,
41,2500,940,SHLFSH SHRIMP RAW P&D16-20CT,CATCH WGT/#,,,,,,70,210,60,40,40,180,130,310,70,60,130,130,1430,,,
41,2508,2577,SHLFSH SHRIMP RAW PD 21-25CT,CATCH WGT/#,,,,,,985,1010,65,100,390,190,1050,1390,870,1310,980,680,9020,,,
41,2023,1062,SHLFSH SHRIMP RAW PLD NO TAIL,CATCH WGT/#,,,,,,2640,2920,700,220,700,1813,4090,4430,2400,1720,3021,3220,27874,,,
7,4046,451,SHORT LIQ FRYING,35#/CNTR,,,,,,210,284,109,40,49,135,349,344,242,195,269,292,2518,,,
8,3682,3196,SLEEVE BURN CUT RESISTANT,12 EA/PK,,,,,,5,12,0,0,6,6,6,3,11,1,0,7,57,,,
7,6164,3026,SOUP BASE CHICKEN KOSHER,12-1#/CS,,,,,,0,0,0,0,0,0,2,2,1,0,1,0,6,,,
17,33,236,SOUP BASE GF BEEF,6-1#/CS,,,,,,14,13,3,3,7,8,9,18,9,10,14,22,130,,,
17,66,238,SOUP BASE GF CHIX,6-1#/CS,,,,,,33,35,10,3,13,19,26,35,27,18,42,53,314,,,
17,164,4085,SOUP BASE GF CLAM,6-1#JAR/CS,,,,,,1,1,0,0,0,0,0,5,0,1,2,5,15,,,
17,166,1219,SOUP BASE GF TURKEY,6-1#/CS,,,,,,2,3,3,0,0,5,6,4,10,5,7,6,51,,,
17,58,933,SOUP BASE GF VEG GOLDEN,6-16 OZ/CS,,,,,,23,28,8,3,13,18,32,36,24,16,43,41,285,,,
7,3495,242,SOUP TOMATO,12-50 OZ/CS,,,,,,17,29,7,3,12,17,27,31,21,14,32,20,230,,,
7,4593,1388,SOYMILK 32OZ REG,12-32 OZ/CS,,,,,,21,22,7,2,11,18,24,34,16,9,14,23,201,,,
7,4582,4060,SOYMILK 32OZ VANILLA,12-32 OZ/CS,,,,,,11,8,2,0,3,15,23,10,2,4,8,9,95,,,
7,6408,245,SPICE ALLSPICE GROUND KOSHER,6 CNTR/CS,,,,,,0,0,0,0,0,1,1,1,2,0,1,1,6,,,
7,6270,248,SPICE BASIL LEAVES KOSHER,3-22OZ/CS,,,,,,1,2,0,0,2,3,3,3,1,3,2,2,21,,,
7,6254,4054,SPICE BAY LEAVES GROUND,*6-14OZ/CS,,,,,,0,0,0,0,0,0,2,0,0,0,0,0,3,,,
7,6494,4394,SPICE BAY LEAVES WHL KOSHER,6 CNTR/CS,,,,,,0,0,0,0,0,1,1,0,0,0,2,0,5,,,
7,6264,31,SPICE CAJUN SEASONING KOSHER,6-18OZ/CS,,,,,,14,19,2,0,5,10,21,29,15,9,13,11,147,,,
7,6512,254,SPICE CARDAMOM GROUND KOSHER,* 6 CNTR/CS,,,,,,1,0,0,0,1,0,1,1,0,1,2,0,6,,,
7,6332,1153,SPICE CARIBBEAN JERK KOSHER,6-18OZ/CS,,,,,,1,2,1,0,1,3,2,4,1,1,2,2,19,,,
7,6376,255,SPICE CELERY SALT,6 CNTR/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
7,6342,256,SPICE CELERY SEED KOSHER,6-16OZ/CS,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,3,,,
7,6320,257,SPICE CHILI POWDER DARK,3-5.5#/CS,,,,,,8,8,0,0,2,10,7,8,7,4,6,7,68,,,
7,6230,1803,SPICE CHINESE FIVE SPICE,6-16OZ/CS,,,,,,0,1,0,0,0,0,1,1,0,1,1,0,5,,,
7,6306,258,SPICE CHIVES DRIED,6-1.35OZ/CS,,,,,,1,1,0,1,0,1,3,2,1,0,3,0,12,,,
7,6214,1991,SPICE CINNAMON,6 CNTR/CS,,,,,,2,2,1,0,0,4,5,3,2,3,2,2,24,,,
7,6304,1417,SPICE CINNAMON STICKS,6 CNTR/CS,,,,,,3,1,0,0,0,1,0,2,2,1,1,1,11,,,
7,6338,261,SPICE CLOVES GROUND KOSHER,6 CNTR/CS,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,2,,,
7,6324,262,SPICE CLOVES WHL,6 CNTR/CS,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,2,,,
7,6378,1341,SPICE CORIANDER GROUND KOSHER,6-14OZ/CS,,,,,,7,5,3,1,2,7,9,14,5,4,8,11,75,,,
7,6358,263,SPICE CUMIN SEED GROUND KOSHER,6-14OZ/CS,,,,,,13,13,4,2,6,15,20,26,12,9,15,18,152,,,
7,6380,264,SPICE CURRY POWDER KOSHER,6-16OZ/CS,,,,,,1,0,0,1,1,1,0,2,0,0,1,1,8,,,
7,6516,265,SPICE DILL WEED KOSHER,6-5OZ/CS,,,,,,0,1,0,0,0,1,1,1,0,0,2,0,6,,,
7,6222,1253,SPICE FENNEL SEEDS,6 CNTR/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
7,6470,385,SPICE FENUGREEK POWDER,*20-7OZ/CASE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7,6330,266,SPICE GARLIC POWDER KOSHER,6-21 OZ/CS,,,,,,10,15,3,2,5,11,14,15,9,8,14,11,117,,,
7,6352,267,SPICE GARLIC SALT KOSHER,6-CNTR/CS,,,,,,4,6,2,0,3,6,5,8,3,3,3,4,45,,,
7,6344,269,SPICE GINGER GROUND KOSHER,6 CNTR/CS,,,,,,1,1,0,0,0,1,2,1,1,1,1,1,9,,,
7,6290,1771,SPICE LEMON PEPPER,6 CNTR/CS,,,,,,0,0,2,0,1,2,2,1,0,1,1,1,10,,,
7,6042,1815,SPICE MALT VINEGAR POWDER,*6 CNTR/CS,,,,,,0,0,0,0,0,1,1,0,1,1,1,0,5,,,
7,6302,1141,SPICE MARJORAM LEAVES KOSHER,6 CNTR/CS,,,,,,3,2,0,0,2,3,3,3,2,2,0,2,22,,,
7,6356,628,SPICE MESQUITE BBQ,6 CNTR/CASE,,,,,,0,0,0,0,0,1,1,1,0,0,1,0,5,,,
7,6340,282,SPICE MUSTARD DRY KOSHER,6-16 OZ/CS,,,,,,2,2,1,0,1,2,2,2,1,2,1,1,18,,,
7,6368,283,SPICE NUTMEG GROUND KOSHER,6 CNTR/CS,,,,,,1,0,1,0,0,0,2,1,1,0,0,1,7,,,
7,6362,622,SPICE OLD BAY SEASONING 24OZ,6-24 OZ/CS,,,,,,2,4,2,0,1,6,9,3,3,6,4,4,43,,,
7,6360,4719,SPICE ONION POWDER KOSHER,6-20 OZ/CS,,,,,,6,7,2,1,2,6,12,6,7,4,5,6,62,,,
7,6336,284,SPICE ONION SALT,6 CNTR/CS,,,,,,0,1,1,0,0,1,1,1,1,0,1,1,8,,,
7,6286,287,SPICE OREGANO WHL KOSHER,3 CNTR/CASE,,,,,,4,8,1,0,2,5,6,11,6,3,11,8,65,,,
7,6348,289,SPICE PAPRIKA GROUND KOSHER,6 CNTR/CS,,,,,,14,10,3,0,3,13,17,20,10,9,15,11,125,,,
7,6242,1343,SPICE PAPRIKA HUNGARIAN,6 CNTR/CS,,,,,,3,2,0,0,1,4,4,2,2,1,4,3,24,,,
7,6280,1451,SPICE PAPRIKA SMOKED KOSHER,6 CNTR/CS,,,,,,3,8,4,0,1,4,6,6,7,2,3,6,48,,,
7,6310,290,SPICE PARSLEY FLAKES KOSHER,* 4 CNTR/CS,,,,,,4,1,1,0,1,0,3,3,2,1,4,4,24,,,
7,6334,3131,SPICE PEPPER BLACK COARSE GRIND,6 CNTR/CS,,,,,,0,0,0,0,0,0,1,1,2,0,0,1,5,,,
7,6370,1278,SPICE PEPPER BLACK CRACKED,6-16OZ/CS,,,,,,0,1,1,0,1,0,1,0,0,0,1,0,5,,,
7,6288,292,SPICE PEPPER BLACK GROUND KOSHER,3-5#/CS,,,,,,11,6,3,2,3,11,8,13,7,7,6,8,84,,,
7,6374,293,SPICE PEPPER CAYENNE KOSHER,6 CNTR/CS,,,,,,6,6,-1,0,3,6,9,11,5,5,7,7,62,,,
7,6364,163,SPICE PEPPER CHILE CPTL KOSHER,6 CNTR/CS,,,,,,1,1,0,0,1,0,1,1,1,0,1,1,7,,,
7,6366,294,SPICE PEPPER RED CRUSHED KOSHER,6-13 OZ/CS,,,,,,8,6,3,0,4,4,9,10,7,2,5,7,65,,,
7,6328,295,SPICE PEPPER WHIT GROUND KOSHER,6 CNTR/CS,,,,,,1,2,1,0,1,3,2,3,1,2,2,3,21,,,
7,6312,291,SPICE PEPPERCORN BLACK WHL KOSHER,6 CNTR/CS,,,,,,0,1,1,0,1,2,1,0,2,0,1,0,8,,,
7,6258,299,SPICE POULTRY SEASONING KOSHER,6 CNTR/CS,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,,,
7,6350,768,SPICE ROSEMARY WHL,6OZ CNTR/CS,,,,,,0,1,0,0,1,0,2,2,1,1,0,2,10,,,
7,6278,304,SPICE SAGE GROUND DALMATION,6-11 OZ/CS,,,,,,0,0,1,0,0,0,1,0,1,0,1,0,3,,,
7,4502,305,SPICE SALT COOKING,50#/BG,,,,,,25,24,11,4,11,18,29,27,17,14,15,22,217,,,
7,5074,1650,SPICE SALT KOSHER,12-3#/CASE,,,,,,7,11,3,1,8,12,11,17,8,10,10,11,108,,,
7,6372,1964,SPICE SESAME SEED BLACK,6 CNTR/CS,,,,,,1,1,0,0,0,1,2,1,1,1,1,1,8,,,
7,6298,3168,SPICE SESAME SEED WHIT,6-16 OZ/CS,,,,,,0,1,0,0,0,1,2,2,1,1,1,1,9,,,
7,6418,77,SPICE SHICHIMI TOGARASHI (NANAMI),1 LB/BAG,,,,,,16,1,0,1,4,8,23,16,9,6,16,11,111,,,
7,6626,4265,SPICE TACO SEASONING,5 LB/BOX,,,,,,60,57,9,3,29,66,101,109,54,49,76,78,691,,,
7,6354,2589,SPICE TARRAGON LEAVES,6 CNTR/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
7,6282,312,SPICE THYME GROUND,6-11OZ CNTR/CS,,,,,,0,1,0,0,0,1,1,0,0,0,0,1,4,,,
7,6346,1152,SPICE THYME LEAVES KOSHER,6-6 OZ/CS,,,,,,2,4,2,0,2,4,6,6,3,3,3,4,37,,,
7,6322,313,SPICE TURMERIC GROUND KOSHER,6 CNTR/CS,,,,,,4,2,1,0,1,3,4,5,2,1,3,5,29,,,
7,6492,1024,SPREAD SUNBUTTER CREAMY,6-16OZ/CS,,,,,,4,5,1,2,8,4,5,4,0,2,5,0,40,,,
8,8406,4101,STB 701 TABLETS,100 EA/BX,,,,,,2,4,2,1,3,4,5,1,2,2,2,4,32,,,
7,4545,3890,STB ALMOND MILK UNFLAVORED,8-64 OZ/CS,,,,,,66,63,7,2,15,28,70,94,62,42,56,61,566,,,
7,5057,3817,STB BASE CREME FRAPPUCCINO,4-63OZ/CASE,,,,,,8,10,2,0,4,6,12,14,8,4,8,5,79,,,
7,6250,6237,STB BASE SYRUP FRAPPUCCINO,4-63OZ/CASE,,,,,,9,15,3,0,4,6,9,19,13,7,7,9,99,,,
7,5034,3413,STB BEV BASE MANGO DRAGONFRUIT,6-1LTR/CS,,,,,,75,110,33,6,21,93,60,87,35,14,55,60,649,,,
7,4533,6562,STB BEV BASE STRAWBERRY ACAI,6-1LTR/CS,,,,,,330,458,132,8,76,163,323,278,104,70,113,137,2192,,,
7,6182,3163,STB CHIPS FRAPPUCINO,6-1# BAGS/CS,,,,,,5,5,2,0,2,3,8,14,4,0,7,4,54,,,
7,4574,3884,STB COCONUT MILK,8-64 OZ/CS,,,,,,82,97,16,3,21,36,73,77,47,31,56,56,595,,,
7,4562,5746,STB COFFEE COLD BREW CONCENTRATE,6-32 OZ/CS,,,,,,124,141,48,6,30,58,144,167,94,61,109,136,1118,,,
7,5039,6215,STB COFFEE DCF PIKE PLACE 5OZ,32-5 OZ/CS,,,,,,10,12,16,6,5,12,10,19,14,5,12,16,137,,,
7,5036,6214,STB COFFEE PIKE PLACE 5OZ,32-5 OZ/CS,,,,,,36,38,23,16,17,30,29,35,29,21,26,50,350,,,
7,5044,6221,STB COFFEE PIKE PLACE 9OZ,28-9 OZ/CS,,,,,,16,21,7,1,12,16,20,25,12,10,19,18,177,,,
7,5040,3077,STB COFFEE SUNSERA 5OZ,32-5 OZ/CS,,,,,,0,0,0,0,0,0,0,0,2,2,1,0,5,,,
7,5015,3114,STB COFFEE SUNSERA 9OZ,28-9 OZ/CS,,,,,,0,0,0,0,0,0,0,0,0,0,5,0,5,,,
7,5031,3902,STB COFFEE VERANDA 5OZ,32-5 OZ/CS,,,,,,24,21,11,8,12,16,20,21,15,13,18,24,203,,,
7,5032,3901,STB COFFEE VERANDA 9OZ,28-9 OZ/CS,,,,,,24,29,5,2,22,21,32,27,17,16,16,19,230,,,
7,5043,6207,STB COFFEE VERONA 5OZ,32-5 OZ/CS,,,,,,6,6,3,1,3,6,5,7,6,4,5,7,59,,,
7,5002,6219,STB COFFEE WB ESPRESSO 5LB,4-5 LB/CS,,,,,,43,77,14,4,24,29,89,90,56,47,51,67,591,,,
8,8014,4850,STB CUP COLD 12OZ,1060 EA/CS,,,,,,-4,9,3,0,0,16,10,4,9,11,8,7,74,,,
8,8002,6263,STB CUP COLD 16OZ,1000 EA/CS,,,,,,30,48,10,1,10,15,47,45,2,8,22,29,267,,,
8,8057,198,STB CUP COLD 26OZ,600 EA/CS,,,,,,41,73,15,5,28,28,40,69,7,24,43,50,423,,,
8,8022,6260,STB CUP HOT 12OZ,920 EA/CS,,,,,,42,59,33,2,37,28,54,48,36,20,25,38,422,,,
8,8030,6261,STB CUP HOT 16OZ,920 EA/CS,,,,,,9,13,1,0,4,7,15,20,11,6,10,13,108,,,
8,8038,6262,STB CUP HOT 20OZ,645 EA/CS,,,,,,9,8,3,1,3,4,7,15,4,2,9,11,76,,,
8,8713,6259,STB CUP HOT 8OZ,660 EA/CS,,,,,,9,8,8,0,5,7,9,19,4,6,9,6,90,,,
8,8926,4162,STB CUP HOT SLEEVE 12/16/20,1380/case,,,,,,10,12,11,0,1,6,8,14,17,13,16,19,127,,,
7,5998,6238,STB EXTRACT FRAPPUCCINO RST,24-2 OZ/CS,,,,,,4,14,2,0,4,6,5,8,3,3,3,4,56,,,
7,6638,3422,STB FRU DRIED DRAGONFRUIT,12-75 GM/CS,,,,,,29,42,9,3,14,27,32,30,22,15,26,22,271,,,
7,6606,6561,STB FRU DRIED STRAWBERRY,12-50 GM/CS,,,,,,33,52,18,2,28,23,38,48,35,26,31,58,392,,,
7,5052,4664,STB ICED COFFEE BLEND 9OZ,28-9 OZ/CS,,,,,,9,9,4,2,5,9,10,19,4,8,4,11,94,,,
7,4530,425,STB LEMONADE 48OZ,6 EA/CS,,,,,,264,327,115,8,71,117,289,272,177,128,193,221,2182,,,
8,8082,3560,STB LID 12/16/26OZ COLD STRAWLESS,1000 EA/CS,,,,,,65,83,10,5,19,37,85,82,39,32,54,61,572,,,
8,8925,3338,STB LID CUP HOT 8OZ,780 EA/CS,,,,,,3,5,1,1,2,5,4,2,4,8,7,4,46,,,
8,8967,1879,STB LID DOME W/ HOLE 12/16/26OZ,1000 EA/CS,,,,,,0,0,0,0,0,0,4,8,3,1,8,2,26,,,
7,5012,444,STB MATCHA POWDER,6-100G/CS,,,,,,156,166,17,5,5,18,53,51,55,8,63,34,631,,,
7,4578,3464,STB OATMILK BARISTA,8-64 OZ CS,,,,,,196,231,39,9,47,87,211,250,147,108,151,179,1655,,,
7,5038,1952,STB SAUCE CARAMEL,4-63OZ/CS,,,,,,16,21,3,1,5,18,26,30,10,7,12,17,164,,,
7,5046,1959,STB SAUCE CHOCOLATE BITTERSWEET,4-63OZ/CS,,,,,,36,44,3,1,12,22,38,69,81,49,45,51,451,,,
7,5042,1953,STB SAUCE WHITE CHOCOLATE,4-63OZ/CS,,,,,,37,53,6,2,9,30,24,45,29,15,22,36,308,,,
7,4584,6239,STB SOY MILK VANILLA,8-64 OZ/CS,,,,,,12,12,3,3,6,11,12,16,9,9,19,13,125,,,
7,5014,3348,STB SYRUP BROWN SUGAR,*6-1LTR/CS,,,,,,18,28,5,1,8,15,33,32,18,9,28,36,231,,,
7,5048,4640,STB SYRUP HAZELNUT,*6-LTR/CS,,,,,,0,0,0,0,0,0,0,0,0,0,10,10,20,,,
37,2455,1233,STEAMED BUN,6-24 EA/CS,,,,,,25,14,8,1,4,2,24,31,20,20,25,34,208,,,
8,8556,1670,"STIRRER WOODEN 7.5""",10-500 EA/CS,,,,,,2,2,1,0,2,5,-7,3,4,4,3,3,22,,,
8,3528,3828,"STRAW 1/2"" DIAMETER FOR BUBBLE TEA",2250 EA/CS,,,,,,0,1,1,0,0,2,3,1,2,2,2,10,24,,,
8,8025,1672,"STRAW PLSTC JUMBO 7.75""",24-500EA/CS,,,,,,5,9,3,0,6,3,14,9,10,7,7,5,77,,,
47,9034,409,SUGAR BROWN #8 LT,50 LB/BG,,,,,,66,22,57,52,57,21,27,81,19,12,17,26,457,,,
7,6610,3512,SUGAR BROWN LT 1LB KOSHER,24-1#/CS,,,,,,2,6,4,0,3,3,4,5,4,2,3,2,38,,,
7,4490,411,SUGAR GRANULATED KOSHER,50 LB/BG,,,,,,381,595,398,255,766,435,694,556,382,164,335,396,5357,,,
96,-9,9010,SUPPLIES FREIGHT ADJUSTMENT,PENNY,,,,,,0,0,0,0,118267,0,0,0,0,0,0,0,118267,,,
96,-9,9011,SUPPLIES MISC ADJUSTMENT,PENNY,,,,,,0,0,0,0,-49,0,0,0,0,0,0,0,-49,,,
37,9989,6276,SUZIE WONG CAKE CHOCOLATE TOFU,EACH,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
8,6669,3749,SWEATSHIRT QT ZIP NAVY 2XLARGE,EACH,,,,,,10,2,0,0,0,19,0,2,3,0,1,3,40,,,
8,6667,3757,SWEATSHIRT QT ZIP NAVY 3XLARGE,EACH,,,,,,10,0,4,0,0,8,3,1,0,0,0,0,26,,,
8,6665,3748,SWEATSHIRT QT ZIP NAVY LARGE,EACH,,,,,,13,5,5,0,2,89,1,40,8,0,3,17,183,,,
8,6663,3756,SWEATSHIRT QT ZIP NAVY MEDIUM,EACH,,,,,,13,16,9,0,0,54,0,37,11,0,2,13,155,,,
8,6661,3739,SWEATSHIRT QT ZIP NAVY SMALL,EACH,,,,,,12,6,0,0,0,41,3,9,0,12,0,5,88,,,
8,6671,3744,SWEATSHIRT QT ZIP NAVY XLARGE,EACH,,,,,,22,0,9,0,0,46,2,26,7,1,0,12,125,,,
7,5068,4268,SYRUP COFFEE CARAMEL,*4-LTR/CS,,,,,,52,51,11,2,18,17,43,62,35,30,36,51,407,,,
7,5060,4122,SYRUP COFFEE CLASSIC,*4-LTR/CS,,,,,,34,64,24,2,22,34,45,56,27,21,72,42,442,,,
7,5065,979,SYRUP COFFEE SF VAN,*4-LTR/CS,,,,,,32,31,17,3,16,15,16,39,25,19,31,33,274,,,
7,5023,1849,SYRUP COFFEE VANILLA,*4-LTR/CS,,,,,,184,223,53,9,45,89,202,238,143,107,157,165,1614,,,
7,4102,367,SYRUP TABLE,4-1 GAL/CS,,,,,,79,50,19,10,30,42,110,59,45,66,41,39,590,,,
17,132,1230,TAHINI PASTE,12 JARS/CS,,,,,,11,16,5,2,5,10,16,15,8,8,12,12,120,,,
7,4538,3290,TEA CONC TEAV CHAI NONSWT,12-32 OZ/CS,,,,,,109,173,23,4,29,68,247,208,157,91,144,98,1348,,,
7,6084,4585,TEA TEAV BLACK ICED 1.25OZ,20-1.25OZ/CS,,,,,,9,25,7,6,22,31,15,25,11,11,20,18,200,,,
7,6150,4581,TEA TEAV CHAI CLASSIC,6-24 EA/CS,,,,,,3,17,2,3,5,5,14,18,14,17,8,8,114,,,
7,6102,4741,TEA TEAV CHAMOMILE BLUSH,6-24 EA/CS,,,,,,7,10,2,2,5,9,19,22,15,8,14,12,125,,,
7,6076,4732,TEA TEAV ENGLISH BREAKFAST,6-24 EA/CS,,,,,,6,19,4,4,7,11,20,21,14,9,19,18,152,,,
7,6068,3943,TEA TEAV GINGER PEACH GREEN,6-24 EA/CS,,,,,,5,14,2,2,7,6,17,20,19,11,17,23,143,,,
7,6088,4951,TEA TEAV GREEN (ZEN) ICED 1.25OZ,24-1.25 OZ/CS,,,,,,7,8,4,2,3,18,8,12,4,6,5,11,88,,,
7,6030,4749,TEA TEAV HARMONIC MINT,6-24 EA/CS,,,,,,14,18,4,3,7,7,28,24,23,17,18,25,188,,,
7,5990,4730,TEA TEAV MODERN EARL GREY,6-24 EA/CS,,,,,,11,19,2,1,6,8,19,27,21,9,19,17,159,,,
7,6096,1811,TEA TEAV PASSION ICED,24-1 OZ/CS,,,,,,7,11,3,1,6,10,5,5,2,6,3,7,66,,,
7,6118,553,TEA TEAV RADIANT GREEN,6-24EA/CS,,,,,,11,14,5,4,6,10,20,24,15,7,20,18,154,,,
8,8554,2275,"TOOTHPICKS 4"" FRILLED",*10/1000 EA/CS,,,,,,0,0,0,0,0,1,0,1,1,0,1,1,5,,,
7,5794,1480,TOPPING CHOC WAFER COOKIE PIECES,30 LB/CS,,,,,,1,52,6,51,3,61,55,9,2,56,2,7,305,,,
7,5063,29,TOPPING HERSHEY'S FUDGE,4-48 OZ/CS,,,,,,10,10,4,0,2,0,11,13,9,6,6,7,78,,,
7,6034,4641,TOPPING REESES PB CUP STIR IN,4-5#/CASE,,,,,,0,2,0,0,0,2,4,0,0,2,0,2,12,,,
7,4597,2524,TOPPING SYRUP CARAMEL,4-48OZ/CASE,,,,,,5,13,10,1,5,11,9,13,7,5,5,6,90,,,
7,4557,374,TOPPING SYRUP CHOCOLATE,6-7.5 LB/CS,,,,,,4,7,4,0,0,4,7,5,2,3,2,5,43,,,
37,2861,4123,TOPPING WHIP BASE FZN,4-8.5#/CS,,,,,,0,2,0,0,0,0,2,0,0,0,1,0,5,,,
37,2693,1665,"TORTILLA CORN 6""",6-90BG/CS,,,,,,6,2,1,3,0,5,15,13,3,3,2,5,58,,,
7,6120,1708,"TORTILLA CORN BLUE 6""",12-60 EA/CS,,,,,,2,2,0,1,1,2,2,2,2,2,1,3,20,,,
7,6066,3303,"TORTILLA CORN WHIT 4.5"" KOSHER",6-50 CT/CS,,,,,,2,5,0,0,2,5,1,8,2,0,0,2,27,,,
37,1040,1089,"TORTILLA FLOUR 6""",24-12 EA/CS,,,,,,75,84,14,10,27,36,108,104,56,36,73,58,681,,,
37,1044,1967,"TORTILLA FLOUR 8""",12 DOZ/CS,,,,,,31,41,25,19,22,34,57,45,23,21,28,31,377,,,
7,5770,1422,"TORTILLA TOSTADA 5.5""",200 EA/CS,,,,,,1,1,0,0,0,0,0,13,0,1,3,9,28,,,
8,8690,281,TRAVELER COFFEE 96OZ,25 EA/CS,,,,,,7,0,0,2,0,3,1,4,8,4,1,4,34,,,
8,8662,2569,"TRAY CATERWARE 12"" BLACK",25/CS,,,,,,3,12,11,0,4,12,21,0,12,10,3,12,100,,,
8,8670,2593,"TRAY CATERWARE 16"" BLACK",25/CS,,,,,,0,1,0,0,0,5,3,2,7,1,2,1,22,,,
8,8558,2562,"TRAY CATERWARE 18"" BLACK",25/CS,,,,,,1,2,22,0,0,2,2,3,5,2,2,0,41,,,
8,7518,3123,TRAY FOOD 1# PAPER COMPOST,1000/CASE,,,,,,59,91,21,0,9,33,123,104,71,51,86,94,742,,,
